Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
15,2017-09-17,1.51,20994.85,298.41,248.18,18.48,20429.78,20429.78,0.0,0.0,organic,2017,HarrisburgScranton
16,2017-09-10,1.51,24664.15,322.83,178.36,7.37,24155.59,24150.68,4.91,0.0,organic,2017,HarrisburgScranton
19,2017-08-20,1.68,15105.0,634.38,206.66,23.45,14240.51,14240.51,0.0,0.0,organic,2017,HarrisburgScranton
23,2017-07-23,1.43,21137.13,231.9,221.59,23.38,20660.26,20656.93,3.33,0.0,organic,2017,HarrisburgScranton
52,2017-01-01,1.93,5456.54,255.89,189.26,6.76,5004.63,5004.63,0.0,0.0,organic,2017,HarrisburgScranton
27,2017-06-25,2.61,12883.38,64.48,5815.43,16.46,6987.01,6987.01,0.0,0.0,organic,2017,HartfordSpringfield
35,2017-04-30,2.25,18568.03,477.36,10235.91,15.13,7839.63,7839.63,0.0,0.0,organic,2017,HartfordSpringfield
0,2017-12-31,1.36,25590.34,9524.47,114.02,0.0,15951.85,15635.18,316.67,0.0,organic,2017,Houston
2,2017-12-17,1.53,27626.41,6972.28,66.92,0.0,20587.21,20577.21,10.0,0.0,organic,2017,Houston
7,2017-11-12,1.68,25301.84,6158.94,57.13,0.0,19085.77,19085.77,0.0,0.0,organic,2017,Houston
30,2017-06-04,1.11,50502.11,10986.31,40.1,0.0,39475.7,39413.32,62.38,0.0,organic,2017,Houston
36,2017-04-23,0.91,43226.49,9114.27,69.06,0.0,34043.16,13678.27,20364.89,0.0,organic,2017,Houston
16,2017-09-10,1.69,8687.85,136.58,1330.54,0.0,7212.8,4741.31,2471.49,0.0,organic,2017,Indianapolis
24,2017-07-16,1.48,10838.58,120.61,3149.03,0.0,6713.33,4037.21,2676.12,0.0,organic,2017,Indianapolis
35,2017-04-30,1.77,2897.1,169.14,1505.98,0.0,1221.98,851.69,370.29,0.0,organic,2017,Indianapolis
44,2017-02-26,0.9,6549.33,107.56,1165.45,0.0,5276.32,972.23,4304.09,0.0,organic,2017,Indianapolis
3,2017-12-10,1.59,2646.13,56.22,439.38,2.48,2148.05,2146.67,1.38,0.0,organic,2017,Jacksonville
6,2017-11-19,1.94,3405.61,82.69,757.57,3.65,2561.7,1519.99,1041.71,0.0,organic,2017,Jacksonville
19,2017-08-20,2.48,2855.78,302.4,1483.2,2.4,1067.78,1067.78,0.0,0.0,organic,2017,Jacksonville
23,2017-07-23,2.04,1971.67,121.1,583.91,0.0,1266.66,1266.66,0.0,0.0,organic,2017,Jacksonville
27,2017-06-25,2.25,4087.75,512.79,2421.93,0.0,1153.03,1149.69,3.34,0.0,organic,2017,Jacksonville
38,2017-04-09,2.07,2942.87,1083.93,337.22,12.68,1509.04,424.4,1084.64,0.0,organic,2017,Jacksonville
42,2017-03-12,1.7,3349.83,635.64,115.92,5.1,2593.17,345.56,2247.61,0.0,organic,2017,Jacksonville
8,2017-11-05,1.83,7034.87,1540.11,1637.33,0.0,3857.43,3852.92,4.51,0.0,organic,2017,LasVegas
32,2017-05-21,1.95,8671.15,2887.66,3339.62,0.0,2443.87,753.66,1690.21,0.0,organic,2017,LasVegas
48,2017-01-29,1.31,11638.55,1129.81,3211.73,9.28,7287.73,7258.26,29.47,0.0,organic,2017,LasVegas
51,2017-01-08,1.22,10641.19,1287.54,2376.07,0.0,6977.58,6938.25,39.33,0.0,organic,2017,LasVegas
7,2017-11-12,1.98,62337.67,8390.23,17805.25,0.0,36142.19,36097.73,44.46,0.0,organic,2017,LosAngeles
9,2017-10-29,1.99,67050.78,8078.35,19540.98,0.0,39431.45,39411.01,20.44,0.0,organic,2017,LosAngeles
28,2017-06-18,1.37,108808.01,11413.1,24268.07,0.0,73126.84,66783.78,6343.06,0.0,organic,2017,LosAngeles
33,2017-05-14,1.4,105965.36,11688.57,28601.28,0.0,65675.51,64377.29,1298.22,0.0,organic,2017,LosAngeles
39,2017-04-02,1.3,122384.82,13732.06,30991.3,17.58,77643.88,74785.28,2858.6,0.0,organic,2017,LosAngeles
42,2017-03-12,1.19,143848.91,12242.8,37476.71,1.6,94127.8,83175.87,10951.93,0.0,organic,2017,LosAngeles
43,2017-03-05,1.07,146065.71,12954.25,28009.38,6.45,105095.63,77383.56,27712.07,0.0,organic,2017,LosAngeles
4,2017-12-03,1.59,2597.34,0.0,941.51,0.0,1655.83,964.23,691.6,0.0,organic,2017,Louisville
5,2017-11-26,1.63,2510.26,0.0,930.33,0.0,1579.93,1182.6,397.33,0.0,organic,2017,Louisville
32,2017-05-21,1.29,4745.15,0.0,1200.84,0.0,3544.31,577.77,2966.54,0.0,organic,2017,Louisville
34,2017-05-07,1.48,3514.92,0.0,1570.14,0.0,1944.78,445.56,1499.22,0.0,organic,2017,Louisville
46,2017-02-12,0.8,5288.74,4.0,1259.97,0.0,4024.77,313.33,3711.44,0.0,organic,2017,Louisville
9,2017-10-29,1.84,5595.86,32.98,424.67,0.0,5138.21,4908.88,229.33,0.0,organic,2017,MiamiFtLauderdale
14,2017-09-24,1.9,2978.57,29.29,319.28,0.0,2630.0,2630.0,0.0,0.0,organic,2017,MiamiFtLauderdale
52,2017-01-01,1.21,5253.5,290.61,20.17,0.0,4942.72,1970.0,2972.72,0.0,organic,2017,MiamiFtLauderdale
4,2017-12-03,1.66,131588.67,2948.0,38442.38,759.91,89438.38,85848.62,3589.76,0.0,organic,2017,Midsouth
49,2017-01-22,1.49,96918.39,2981.29,38351.15,1985.43,53600.52,39758.09,13842.43,0.0,organic,2017,Midsouth
50,2017-01-15,1.67,88279.56,3414.04,43794.8,2191.38,38879.34,37053.18,1826.16,0.0,organic,2017,Midsouth
16,2017-09-10,2.15,9103.32,94.38,2782.28,0.0,6226.66,2482.62,3744.04,0.0,organic,2017,Nashville
18,2017-08-27,1.89,9333.46,120.56,2952.01,0.0,6260.89,3247.47,3013.42,0.0,organic,2017,Nashville
27,2017-06-25,1.27,11077.27,94.3,2957.15,0.0,8025.82,2124.45,5901.37,0.0,organic,2017,Nashville
33,2017-05-14,0.87,16265.74,556.49,2648.6,0.0,13060.65,213.03,12847.62,0.0,organic,2017,Nashville
43,2017-03-05,0.51,17135.45,481.81,1790.33,0.0,14863.31,122.78,14740.53,0.0,organic,2017,Nashville
38,2017-04-09,1.63,5498.31,281.91,0.0,0.0,5216.4,4707.5,508.9,0.0,organic,2017,NewOrleansMobile
5,2017-11-26,2.02,63156.0,5280.67,14350.39,178.15,43346.79,43299.16,47.63,0.0,organic,2017,NewYork
9,2017-10-29,2.11,70881.96,5301.96,19352.26,84.57,46143.17,46069.13,74.04,0.0,organic,2017,NewYork
13,2017-10-01,2.04,63623.43,5060.7,14782.9,90.07,43689.76,43667.44,22.32,0.0,organic,2017,NewYork
26,2017-07-02,2.44,63800.15,5739.89,25934.55,1805.76,30319.95,30319.95,0.0,0.0,organic,2017,NewYork
31,2017-05-28,2.38,76002.26,6137.98,30135.14,629.9,39099.24,38971.17,128.07,0.0,organic,2017,NewYork
51,2017-01-08,2.15,42755.8,6642.33,18205.31,338.5,17569.66,17103.64,466.02,0.0,organic,2017,NewYork
32,2017-05-21,2.15,186553.95,10974.59,44591.68,1425.74,129561.94,120158.47,9403.47,0.0,organic,2017,Northeast
33,2017-05-14,2.09,202280.64,11814.11,42990.28,1781.11,145695.14,132557.14,13138.0,0.0,organic,2017,Northeast
43,2017-03-05,1.8,225597.13,29927.87,86086.11,205.84,109377.31,105641.33,3735.98,0.0,organic,2017,Northeast
2,2017-12-17,1.72,18551.6,3.54,288.78,0.0,18259.28,18259.28,0.0,0.0,organic,2017,NorthernNewEngland
7,2017-11-12,1.8,19234.13,5.12,317.19,0.0,18911.82,18525.27,386.55,0.0,organic,2017,NorthernNewEngland
8,2017-11-05,1.84,24687.17,0.0,148.57,0.0,24538.6,20317.99,4220.61,0.0,organic,2017,NorthernNewEngland
24,2017-07-16,1.66,20254.68,10.56,397.21,0.0,19846.91,19846.91,0.0,0.0,organic,2017,NorthernNewEngland
8,2017-11-05,2.01,7634.15,248.29,1434.28,0.0,5951.58,4501.1,1450.48,0.0,organic,2017,Orlando
33,2017-05-14,2.06,7139.37,3870.2,219.06,0.0,3050.11,2911.43,138.68,0.0,organic,2017,Orlando
39,2017-04-02,1.8,7480.22,1901.68,218.15,0.0,5360.39,4305.28,1055.11,0.0,organic,2017,Orlando
47,2017-02-05,1.95,4611.95,1715.85,210.43,0.0,2685.67,1271.11,1414.56,0.0,organic,2017,Orlando
15,2017-09-17,1.62,30696.16,1230.31,4224.35,5.17,25236.33,25236.33,0.0,0.0,organic,2017,Philadelphia
24,2017-07-16,1.63,25573.07,2091.63,6078.08,27.59,17375.77,17372.44,3.33,0.0,organic,2017,Philadelphia
29,2017-06-11,2.24,18043.1,2738.47,6522.48,41.75,8740.4,8565.76,174.64,0.0,organic,2017,Philadelphia
33,2017-05-14,2.29,17466.93,2785.9,6672.5,19.57,7988.96,7988.96,0.0,0.0,organic,2017,Philadelphia
35,2017-04-30,1.93,23613.28,6569.77,9746.86,10.04,7286.61,7286.61,0.0,0.0,organic,2017,Philadelphia
3,2017-12-10,1.8,10964.1,1884.55,1989.33,0.0,7090.22,7076.98,13.24,0.0,organic,2017,PhoenixTucson
6,2017-11-19,1.9,12057.89,2224.57,2164.09,0.0,7669.23,7651.82,17.41,0.0,organic,2017,PhoenixTucson
36,2017-04-23,1.51,11740.75,1047.28,9.11,0.0,10684.36,10000.34,684.02,0.0,organic,2017,Pittsburgh
45,2017-02-19,1.45,8805.28,828.39,3.24,0.0,7973.65,7456.43,517.22,0.0,organic,2017,Pittsburgh
10,2017-10-22,1.96,56614.23,1352.09,14045.55,375.42,40841.17,26362.82,14478.35,0.0,organic,2017,Plains
34,2017-05-07,1.58,68236.34,2467.03,20644.8,375.91,44748.6,23886.0,20862.6,0.0,organic,2017,Plains
49,2017-01-22,1.57,55867.65,5924.1,18291.59,3406.4,28245.56,18114.66,10130.9,0.0,organic,2017,Plains
10,2017-10-22,2.48,15825.16,1737.93,2304.96,1.66,11780.61,1490.66,10277.06,12.89,organic,2017,Portland
23,2017-07-23,2.35,28248.08,2185.42,10316.01,8.19,15738.46,173.33,15565.13,0.0,organic,2017,Portland
27,2017-06-25,2.34,24536.33,6207.54,9746.83,3.34,8578.62,227.23,8351.39,0.0,organic,2017,Portland
36,2017-04-23,1.16,45274.16,5451.4,3518.13,150.29,36154.34,223.45,35930.89,0.0,organic,2017,Portland
10,2017-10-22,2.2,15322.27,196.22,4273.42,109.06,10743.57,10586.84,156.73,0.0,organic,2017,RaleighGreensboro
50,2017-01-15,1.62,10210.4,185.33,5492.56,523.31,4009.2,3842.0,167.2,0.0,organic,2017,RaleighGreensboro
3,2017-12-10,1.4,12385.8,365.36,2618.38,68.67,9333.39,9023.05,310.34,0.0,organic,2017,RichmondNorfolk
22,2017-07-30,1.56,14439.15,623.91,4519.06,138.65,9157.53,8250.67,906.86,0.0,organic,2017,RichmondNorfolk
26,2017-07-02,1.84,10106.75,649.11,4909.0,127.57,4421.07,3123.96,1297.11,0.0,organic,2017,RichmondNorfolk
28,2017-06-18,1.78,10408.49,709.84,4861.94,114.37,4722.34,3346.59,1375.75,0.0,organic,2017,RichmondNorfolk
36,2017-04-23,1.65,10330.09,641.94,4484.77,159.23,5044.15,3311.15,1733.0,0.0,organic,2017,RichmondNorfolk
38,2017-04-09,1.04,15659.62,659.45,4489.03,247.92,10263.22,2985.66,7277.56,0.0,organic,2017,RichmondNorfolk
0,2017-12-31,1.5,5756.97,147.66,1513.56,0.0,4095.75,3747.09,348.66,0.0,organic,2017,Roanoke
26,2017-07-02,1.78,5965.12,212.95,2696.9,0.0,3055.27,1472.15,1583.12,0.0,organic,2017,Roanoke
51,2017-01-08,1.61,5241.2,263.74,2764.44,0.0,2213.02,2213.02,0.0,0.0,organic,2017,Roanoke
16,2017-09-10,1.96,8035.15,3074.0,3484.74,0.0,1476.41,1476.41,0.0,0.0,organic,2017,Sacramento
30,2017-06-04,2.43,6820.7,2184.08,3605.15,0.0,1031.47,1029.6,1.87,0.0,organic,2017,Sacramento
37,2017-04-16,2.35,6274.05,2025.64,3501.53,0.0,746.88,743.55,3.33,0.0,organic,2017,Sacramento
48,2017-01-29,2.02,6748.27,1652.72,4786.42,12.15,296.98,296.98,0.0,0.0,organic,2017,Sacramento
3,2017-12-10,2.05,13284.31,2436.56,6895.21,0.0,3952.54,3952.54,0.0,0.0,organic,2017,SanDiego
8,2017-11-05,1.6,16452.21,761.73,10819.54,0.0,4870.94,4870.94,0.0,0.0,organic,2017,SanDiego
17,2017-09-03,2.01,15165.11,1139.04,10923.85,0.0,3102.22,3102.22,0.0,0.0,organic,2017,SanDiego
28,2017-06-18,1.8,16862.3,1067.68,8361.69,0.0,7432.93,7400.09,32.84,0.0,organic,2017,SanDiego
48,2017-01-29,1.21,18191.46,1477.75,8949.53,4.86,7759.32,3304.61,4454.71,0.0,organic,2017,SanDiego
2,2017-12-17,2.1,17850.72,7411.52,8344.76,0.0,2094.44,2094.44,0.0,0.0,organic,2017,SanFrancisco
10,2017-10-22,2.08,18852.58,9739.13,7981.22,0.0,1132.23,1132.23,0.0,0.0,organic,2017,SanFrancisco
20,2017-08-13,2.57,22296.14,8857.4,8680.4,0.0,4758.34,4758.34,0.0,0.0,organic,2017,SanFrancisco
26,2017-07-02,2.59,12279.96,4003.36,5495.51,0.0,2781.09,2765.59,15.5,0.0,organic,2017,SanFrancisco
44,2017-02-26,2.52,18753.79,6707.73,8785.72,0.0,3260.34,3260.34,0.0,0.0,organic,2017,SanFrancisco
49,2017-01-22,2.03,20441.93,8435.86,9045.98,2.86,2957.23,2957.23,0.0,0.0,organic,2017,SanFrancisco
18,2017-08-27,2.96,26845.68,1134.59,11055.6,12.57,14642.92,1079.26,13563.66,0.0,organic,2017,Seattle
22,2017-07-30,2.6,28587.18,1131.67,13395.46,76.57,13983.48,1377.69,12605.79,0.0,organic,2017,Seattle
36,2017-04-23,1.97,6587.58,964.45,4213.41,200.04,1209.68,173.84,1035.84,0.0,organic,2017,SouthCarolina
8,2017-11-05,1.69,99714.13,20163.6,2648.96,0.0,76901.57,74677.27,2224.3,0.0,organic,2017,SouthCentral
9,2017-10-29,1.73,105902.71,20556.39,2692.5,0.0,82653.82,80872.33,1781.49,0.0,organic,2017,SouthCentral
35,2017-04-30,1.31,126586.54,41198.05,8563.75,0.0,76824.74,59357.39,17467.35,0.0,organic,2017,SouthCentral
48,2017-01-29,1.08,121203.53,35172.06,5405.54,0.0,80625.93,76958.46,3667.47,0.0,organic,2017,SouthCentral
0,2017-12-31,1.4,92000.75,1052.21,15703.49,169.38,75075.67,69576.29,5499.38,0.0,organic,2017,Southeast
4,2017-12-03,1.54,73280.14,1201.3,15651.12,143.43,56284.29,53422.1,2862.19,0.0,organic,2017,Southeast
21,2017-08-06,1.78,64344.45,1389.06,16770.11,186.56,45998.72,42780.02,3218.7,0.0,organic,2017,Southeast
26,2017-07-02,1.8,108360.53,4302.01,40687.72,250.51,63120.29,45687.72,17432.57,0.0,organic,2017,Southeast
48,2017-01-29,1.43,53543.13,4423.96,12562.99,317.33,36238.85,13961.85,22277.0,0.0,organic,2017,Southeast
52,2017-01-01,1.43,49777.56,4157.31,9930.6,262.28,35427.37,15637.05,19790.32,0.0,organic,2017,Southeast
4,2017-12-03,1.92,2575.42,120.24,813.79,0.0,1641.39,398.89,1240.11,2.39,organic,2017,Spokane
11,2017-10-15,2.55,2819.91,103.65,1021.68,2.12,1692.46,566.66,1125.8,0.0,organic,2017,Spokane
21,2017-08-06,2.45,3628.33,272.73,1678.34,0.0,1677.26,572.35,1104.91,0.0,organic,2017,Spokane
18,2017-08-27,2.84,3591.12,44.1,2900.22,10.77,636.03,190.01,446.02,0.0,organic,2017,StLouis
22,2017-07-30,2.11,6858.93,557.82,2534.81,16.0,3750.3,2144.44,1605.86,0.0,organic,2017,StLouis
41,2017-03-19,1.19,10420.76,1187.88,489.0,0.0,8743.88,1218.56,7525.32,0.0,organic,2017,StLouis
14,2017-09-24,1.4,6416.81,95.09,88.8,0.0,6232.92,6229.59,3.33,0.0,organic,2017,Syracuse
34,2017-05-07,2.11,4181.73,0.0,260.65,0.0,3921.08,1018.47,2902.61,0.0,organic,2017,Syracuse
0,2017-12-31,1.59,5528.74,76.28,474.42,0.0,4978.04,4716.25,261.79,0.0,organic,2017,Tampa
20,2017-08-13,1.57,4124.63,11.93,52.71,0.0,4059.99,4059.99,0.0,0.0,organic,2017,Tampa
28,2017-06-18,2.07,6480.98,475.83,2787.16,0.0,3217.99,3217.99,0.0,0.0,organic,2017,Tampa
50,2017-01-15,1.21,7526.04,320.78,60.1,0.0,7145.16,4763.33,2381.83,0.0,organic,2017,Tampa
16,2017-09-10,2.03,1093955.66,114942.21,249231.14,940.89,728658.92,622445.79,106080.9,132.23,organic,2017,TotalUS
18,2017-08-27,2.09,1045992.02,112812.39,250861.84,2119.14,680088.21,588832.95,91249.96,5.3,organic,2017,TotalUS
27,2017-06-25,1.77,1101009.92,123317.1,341073.87,2613.51,634005.44,411977.56,222027.88,0.0,organic,2017,TotalUS
49,2017-01-22,1.37,994282.98,115700.02,281786.33,6707.82,590088.81,401805.9,188282.91,0.0,organic,2017,TotalUS
11,2017-10-15,2.08,174251.28,31939.47,25749.52,162.84,116399.45,77304.07,39087.96,7.42,organic,2017,West
13,2017-10-01,2.45,122625.26,16845.73,24294.75,25.18,81459.6,44948.19,36434.83,76.58,organic,2017,West
22,2017-07-30,2.1,180688.88,35365.17,51355.3,701.35,93267.06,60487.85,32779.21,0.0,organic,2017,West
24,2017-07-16,2.22,151281.1,20505.23,50838.62,1247.45,78689.8,32458.05,46231.75,0.0,organic,2017,West
7,2017-11-12,1.8,15670.44,1743.38,2795.92,0.0,11131.14,10827.23,303.91,0.0,organic,2017,WestTexNewMexico
10,2017-10-22,1.81,15424.38,2207.98,3361.12,14.39,9840.89,9703.2,137.69,0.0,organic,2017,WestTexNewMexico
12,2017-10-08,2.39,10964.67,1952.2,2235.24,0.0,6777.23,6542.72,234.51,0.0,organic,2017,WestTexNewMexico
14,2017-09-24,2.26,9528.64,1545.34,2234.23,0.0,5749.07,5722.4,26.67,0.0,organic,2017,WestTexNewMexico
11,2018-01-07,1.77,2553.9,42.6,949.08,0.0,1562.22,552.06,1010.16,0.0,organic,2018,Boise
9,2018-01-21,1.23,7288.58,309.8,119.81,0.0,6858.97,3581.4,3277.57,0.0,organic,2018,BuffaloRochester
2,2018-03-11,1.73,13697.68,29.01,6861.78,222.69,6584.2,6511.53,72.67,0.0,organic,2018,Charlotte
5,2018-02-18,1.83,12417.57,22.67,5878.08,232.08,6284.74,5981.3,303.44,0.0,organic,2018,Charlotte
7,2018-02-04,1.89,13273.93,26.28,5187.8,201.87,7857.98,7613.73,244.25,0.0,organic,2018,Charlotte
6,2018-02-11,1.65,38202.17,409.68,26524.51,0.0,11267.98,11261.31,6.67,0.0,organic,2018,Chicago
8,2018-01-28,1.51,15027.47,702.32,4805.49,0.0,9519.66,3133.44,6386.22,0.0,organic,2018,CincinnatiDayton
5,2018-02-18,1.36,25380.68,4546.52,787.2,0.0,20046.96,19653.07,393.89,0.0,organic,2018,DallasFtWorth
9,2018-01-21,1.41,22121.43,826.25,3379.62,0.0,17890.6,11215.49,6675.11,0.0,organic,2018,Detroit
2,2018-03-11,1.32,8381.09,35.72,1201.8,0.0,7143.57,7143.57,0.0,0.0,organic,2018,GrandRapids
11,2018-01-07,1.25,11449.3,12.71,3013.06,0.0,8423.53,8423.53,0.0,0.0,organic,2018,GrandRapids
0,2018-03-25,1.36,23169.17,371.93,239.04,9.87,22548.33,22545.0,3.33,0.0,organic,2018,HarrisburgScranton
9,2018-01-21,1.59,15829.03,225.43,166.81,19.2,15417.59,15410.91,6.68,0.0,organic,2018,HarrisburgScranton
10,2018-01-14,2.02,14448.86,122.85,4410.11,0.0,9915.9,9911.02,4.88,0.0,organic,2018,HartfordSpringfield
3,2018-03-04,1.23,10713.61,283.05,1481.74,0.0,8706.42,6217.0,2489.42,0.0,organic,2018,Indianapolis
11,2018-01-07,1.46,9885.05,205.23,1460.83,0.0,8204.03,5889.7,2314.33,0.0,organic,2018,Indianapolis
2,2018-03-11,1.53,3375.33,92.46,616.99,3.93,2661.95,2561.1,100.85,0.0,organic,2018,Jacksonville
1,2018-03-18,1.66,11198.86,1458.43,2174.4,0.0,7566.03,7545.71,20.32,0.0,organic,2018,LasVegas
7,2018-02-04,1.6,100274.88,12267.41,21472.21,0.0,66535.26,66486.1,49.16,0.0,organic,2018,LosAngeles
4,2018-02-25,1.59,3673.2,1.0,1293.28,0.0,2378.92,1487.59,891.33,0.0,organic,2018,Louisville
8,2018-01-28,1.62,162896.45,3033.33,48878.5,911.57,110073.05,101010.31,9062.74,0.0,organic,2018,Midsouth
2,2018-03-11,1.36,7149.27,605.53,123.61,0.0,6420.13,6237.77,182.36,0.0,organic,2018,NewOrleansMobile
3,2018-03-04,1.39,7466.34,521.04,142.08,0.0,6803.22,6275.55,527.67,0.0,organic,2018,NewOrleansMobile
7,2018-02-04,1.35,8345.08,196.63,121.26,0.0,8027.19,7856.66,170.53,0.0,organic,2018,NewOrleansMobile
3,2018-03-04,1.69,133768.12,20987.96,52637.04,92.18,60050.94,59997.6,53.34,0.0,organic,2018,NewYork
11,2018-01-07,1.97,82637.97,6158.73,19251.81,47.04,57180.39,57180.39,0.0,0.0,organic,2018,NewYork
3,2018-03-04,1.65,313200.35,38734.87,90401.71,108.65,183955.12,168196.82,15758.3,0.0,organic,2018,Northeast
9,2018-01-21,1.75,215742.94,11683.16,26922.85,162.73,176974.2,167900.81,9073.39,0.0,organic,2018,Northeast
4,2018-02-25,1.5,30553.46,12.0,779.62,0.0,29761.84,29761.84,0.0,0.0,organic,2018,NorthernNewEngland
7,2018-02-04,1.36,7764.86,126.5,542.34,0.0,7096.02,7081.87,14.15,0.0,organic,2018,Orlando
0,2018-03-25,1.49,37893.5,3464.04,5737.9,9.42,28682.14,28637.44,44.7,0.0,organic,2018,Philadelphia
3,2018-03-04,1.51,33327.68,6525.07,6294.03,5.66,20502.92,20498.48,4.44,0.0,organic,2018,Philadelphia
10,2018-01-14,1.63,30339.71,2315.82,3563.73,8.4,24451.76,24402.26,49.5,0.0,organic,2018,Philadelphia
8,2018-01-28,1.69,13125.79,1802.37,2243.06,0.0,9080.36,9073.81,6.55,0.0,organic,2018,PhoenixTucson
5,2018-02-18,1.36,15123.96,963.42,32.46,0.0,14128.08,14124.75,3.33,0.0,organic,2018,Pittsburgh
6,2018-02-11,1.34,14630.14,919.6,20.32,0.0,13690.22,13683.55,6.67,0.0,organic,2018,Pittsburgh
1,2018-03-18,1.58,69790.75,5124.88,20091.33,14.68,44559.86,32906.16,11653.7,0.0,organic,2018,Plains
7,2018-02-04,1.55,62817.64,2624.36,15773.81,4.95,44414.52,32571.57,11842.95,0.0,organic,2018,Plains
1,2018-03-18,1.78,26967.79,1433.7,7055.03,3.5,18475.56,1880.56,16587.23,7.77,organic,2018,Portland
3,2018-03-04,1.98,15008.91,119.79,6357.72,154.02,8377.38,8147.84,229.54,0.0,organic,2018,RaleighGreensboro
4,2018-02-25,1.97,14215.62,161.11,5650.36,151.56,8252.59,7736.17,516.42,0.0,organic,2018,RaleighGreensboro
8,2018-01-28,1.63,8243.33,221.71,2293.88,0.0,5727.74,4884.05,843.69,0.0,organic,2018,Roanoke
7,2018-02-04,1.81,17454.74,1158.41,7388.27,0.0,8908.06,8908.06,0.0,0.0,organic,2018,SanDiego
4,2018-02-25,1.64,4720.69,269.06,1496.26,0.0,2955.37,747.5,2207.87,0.0,organic,2018,Spokane
8,2018-01-28,1.7,4300.76,195.24,1169.26,0.0,2936.26,535.55,2400.71,0.0,organic,2018,Spokane
2,2018-03-11,1.71,8092.62,1127.67,2916.23,0.0,4048.72,4022.23,26.49,0.0,organic,2018,StLouis
5,2018-02-18,1.76,7007.39,1253.21,756.65,3.53,4994.0,2970.0,2024.0,0.0,organic,2018,StLouis
0,2018-03-25,1.04,14503.47,78.95,148.37,0.0,14276.15,9992.31,4283.84,0.0,organic,2018,Syracuse
4,2018-02-25,1.3,4162.96,154.36,133.07,0.0,3875.53,1645.95,2229.58,0.0,organic,2018,Syracuse
4,2018-02-25,1.57,1459852.55,122912.97,340374.83,1063.32,994471.5,765056.82,229158.56,256.12,organic,2018,TotalUS
0,2018-03-25,1.62,15303.4,2325.3,2171.66,0.0,10806.44,10569.8,236.64,0.0,organic,2018,WestTexNewMexico
10,2018-01-14,1.93,16205.22,1527.63,2981.04,727.01,10969.54,10919.54,50.0,0.0,organic,2018,WestTexNewMexico
